"","V1"
"15875",1
"15876",1
"15877",7
"15878",2
"15879",1
"15880",1
"15881",7
"15882",6
"15883",2
"15884",1
"15885",2
"15886",4
"15887",10
"15888",10
"15890",2
"15892",5
"15893",5
"15894",2
"15895",1
"15896",8
"15897",1
"15898",2
"15899",4
"15900",5
"15901",5
"15902",4
"15903",1
"15904",7
"15905",7
"15906",1
"15907",7
"15908",1
"15909",1
"15910",4
"15911",3
"15912",6
"15913",1
"15914",4
"15915",2
"15916",2
"15917",7
"15918",5
"15919",6
"15920",6
"15921",6
"15922",9
"15923",2
"15924",2
"15926",6
"15927",4
"15928",6
"15929",4
"15930",2
"15931",5
"15932",4
"15933",7
"15934",3
"15935",9
"15936",2
"15937",7
"15938",2
"15939",9
"15940",4
"15941",8
"15942",3
"15943",10
"15944",3
"15945",6
"15946",8
"15947",9
"15948",1
"15949",3
"15950",2
"15952",3
"15953",6
"15954",5
"15955",2
"15956",4
"15957",5
"15958",10
"15959",4
"15960",4
"15961",9
"15962",4
"15963",2
"15964",6
"15965",10
"15967",2
"15968",4
"15969",2
"15970",4
"15971",4
"15972",10
"15973",4
"15977",4
"15978",5
"15979",5
"15980",5
"15981",7
"15982",5
"15984",2
"15985",6
"15987",9
"15989",7
"15990",6
"15991",4
"15993",6
"15994",3
"15995",2
"15996",7
"15997",5
"15999",2
"16000",9
"16001",7
"16002",8
"16003",2
"16004",3
"16006",3
"16007",4
"16010",2
"16011",4
"16012",4
"16013",2
"16015",3
"16016",9
"16017",6
"16018",4
"16019",2
"16020",8
"16021",9
"16023",6
"16024",3
"16025",2
"16026",9
"16027",2
"16029",9
"16030",3
"16032",3
"16033",7
"16034",4
"16035",2
"16036",3
"16037",2
"16039",2
"16041",2
"16042",10
"16044",7
"16045",7
"16048",8
"16050",10
"16051",2
"16052",4
"16054",4
"16055",10
"16056",4
"16057",10
"16058",2
"16061",8
"16062",10
"16063",5
"16066",2
"16067",4
"16070",8
"16071",5
"16072",9
"16074",6
"16076",10
"16077",4
"16078",9
"16079",8
"16080",4
"16081",4
"16082",10
"16084",5
"16085",7
"16086",8
"16088",7
"16090",5
"16091",8
"16092",7
"16095",10
"16096",4
"16097",3
"16098",4
"16100",6
"16101",1
"16103",1
"16104",4
"16105",4
"16107",4
"16108",4
"16109",4
"16110",6
"16111",5
"16112",5
"16113",6
"16116",7
"16117",8
"16118",8
"16119",1
"16120",5
"16122",1
"16123",3
"16124",3
"16125",4
"16126",8
"16127",7
"16128",4
"16129",5
"16130",2
"16131",5
"16134",4
"16135",10
"16136",5
"16138",6
"16139",4
"16140",4
"16144",5
"16145",4
"16146",5
"16147",9
"16148",5
"16149",9
"16153",9
"16154",4
"16156",2
"16157",2
"16158",2
"16159",3
"16160",2
"16161",3
"16162",1
"16163",9
"16164",5
"16165",1
"16166",3
"16168",6
"16169",2
"16170",5
"16171",8
"16172",3
"16173",5
"16174",10
"16176",1
"16177",3
"16178",1
"16179",3
"16180",3
"16181",3
"16182",6
"16183",6
"16184",7
"16186",7
"16187",9
"16188",1
"16189",1
"16191",10
"16192",7
"16193",1
"16195",7
"16196",3
"16197",3
"16198",1
"16199",7
"16200",8
"16202",1
"16203",4
"16204",5
"16205",10
"16206",3
"16207",1
"16208",7
"16209",3
"16210",4
"16211",2
"16212",5
"16214",3
"16215",3
"16216",8
"16217",9
"16218",8
"16219",7
"16221",4
"16222",5
"16223",1
"16224",1
"16225",7
"16226",2
"16227",7
"16228",10
"16229",7
"16230",1
"16231",7
"16232",10
"16233",5
"16234",7
"16235",2
"16236",4
"16237",4
"16238",4
"16239",4
"16240",2
"16242",5
"16243",3
"16244",2
"16245",4
"16246",2
"16247",7
"16248",4
"16250",7
"16251",7
"16252",5
"16253",3
"16254",5
"16255",3
"16257",4
"16258",3
"16259",2
"16260",9
"16262",4
"16264",2
"16265",1
"16267",10
"16268",8
"16270",1
"16272",1
"16273",4
"16274",7
"16275",6
"16276",4
"16277",1
"16278",4
"16279",10
"16280",7
"16281",1
"16282",5
"16283",7
"16284",10
"16285",5
"16286",7
"16287",5
"16288",3
"16289",5
"16291",10
"16293",3
"16294",7
"16295",10
"16296",2
"16297",10
"16298",4
"16299",6
"16300",9
"16301",3
"16302",5
"16303",2
"16304",6
"16305",2
"16306",9
"16307",10
"16308",3
"16309",2
"16310",3
"16311",7
"16312",3
"16313",2
"16314",5
"16315",10
"16316",3
"16317",3
"16318",3
"16319",3
"16320",5
"16321",9
"16322",10
"16324",5
"16325",2
"16326",6
"16328",5
"16329",2
"16330",2
"16331",7
"16332",7
"16333",3
"16334",8
"16335",10
"16336",2
"16338",8
"16339",7
"16340",6
"16341",5
"16342",6
"16343",3
"16344",8
"16346",4
"16347",5
"16348",9
"16349",10
"16351",3
"16352",1
"16353",10
"16354",4
"16355",3
"16356",1
"16358",5
"16359",1
"16360",5
"16361",3
"16362",3
"16363",5
"16364",3
"16365",8
"16366",9
"16367",7
"16368",3
"16369",10
"16370",4
"16371",9
"16372",2
"16373",4
"16374",6
"16376",3
"16379",9
"16380",1
"16382",3
"16384",9
"16385",3
"16387",5
"16390",3
"16391",3
"16392",2
"16393",7
"16394",5
"16395",3
"16396",6
"16397",3
"16398",2
"16399",3
"16400",2
"16401",10
"16402",4
"16403",8
"16404",5
"16405",8
"16406",7
"16407",3
"16408",7
"16409",5
"16410",6
"16411",3
"16412",7
"16414",7
"16415",3
"16416",2
"16417",10
"16418",10
"16421",10
"16422",7
"16424",6
"16427",5
"16429",2
"16431",10
"16432",7
"16433",2
"16435",5
"16436",5
"16437",8
"16439",7
"16442",2
"16444",5
"16445",10
"16446",4
"16448",2
"16450",10
"16451",10
"16453",4
"16454",7
"16455",2
"16458",4
"16459",8
"16460",2
"16461",7
"16462",7
"16463",8
"16465",5
"16466",7
"16467",7
"16469",9
"16470",2
"16471",5
"16472",10
"16473",7
"16474",7
"16475",7
"16476",9
"16478",5
"16479",9
"16484",2
"16491",10
"16492",8
"16494",2
"16495",10
"16496",5
"16497",6
"16498",10
"16499",10
"16500",2
"16501",6
"16502",9
"16505",6
"16506",8
"16507",7
"16509",4
"16510",5
"16511",1
"16513",3
"16514",5
"16516",3
"16517",7
"16518",10
"16520",1
"16522",5
"16524",4
"16525",7
"16526",10
"16527",4
"16528",1
"16529",10
"16531",8
"16532",5
"16533",9
"16534",3
"16537",3
"16538",7
"16539",7
"16541",2
"16542",9
"16543",9
"16544",5
"16545",7
"16546",7
"16548",5
"16549",1
"16550",5
"16552",10
"16553",4
"16554",3
"16555",10
"16557",7
"16558",8
"16560",1
"16561",1
"16562",5
"16563",3
"16564",6
"16565",1
"16566",1
"16567",1
"16568",9
"16569",4
"16570",1
"16571",1
"16573",5
"16574",1
"16576",1
"16577",2
"16578",4
"16579",2
"16580",3
"16581",2
"16582",1
"16583",3
"16584",5
"16585",10
"16586",9
"16587",2
"16588",5
"16589",1
"16590",7
"16591",2
"16592",5
"16593",3
"16594",5
"16595",6
"16596",4
"16597",2
"16598",1
"16599",1
"16601",6
"16602",6
"16603",6
"16604",1
"16605",1
"16606",1
"16607",3
"16608",6
"16609",3
"16610",2
"16611",5
"16612",4
"16613",2
"16614",5
"16615",6
"16616",2
"16617",7
"16618",4
"16619",6
"16620",1
"16621",2
"16622",7
"16623",6
"16624",4
"16625",8
"16626",9
"16627",10
"16628",6
"16629",7
"16631",7
"16632",10
"16633",8
"16634",3
"16635",10
"16637",9
"16639",5
"16640",1
"16641",1
"16642",7
"16643",3
"16646",7
"16648",6
"16649",5
"16650",10
"16651",7
"16652",6
"16654",3
"16655",8
"16656",7
"16657",5
"16658",8
"16660",3
"16661",9
"16662",4
"16663",3
"16664",2
"16665",8
"16666",5
"16667",10
"16668",4
"16669",7
"16670",10
"16672",7
"16673",10
"16674",7
"16675",5
"16676",6
"16677",8
"16678",10
"16679",2
"16680",2
"16682",2
"16683",7
"16684",2
"16685",8
"16686",2
"16687",2
"16688",2
"16690",5
"16692",8
"16693",2
"16694",8
"16696",2
"16697",2
"16698",2
"16699",2
"16700",1
"16701",2
"16702",2
"16705",1
"16707",2
"16708",4
"16709",2
"16710",4
"16711",4
"16715",3
"16716",2
"16717",2
"16719",2
"16720",6
"16723",8
"16725",3
"16726",8
"16727",7
"16728",5
"16729",8
"16730",10
"16731",3
"16732",1
"16735",1
"16737",7
"16738",6
"16739",7
"16740",3
"16741",6
"16742",5
"16743",4
"16744",5
"16745",4
"16746",7
"16749",7
"16750",3
"16751",1
"16752",7
"16753",2
"16755",4
"16756",10
"16758",10
"16759",4
"16760",4
"16761",5
"16762",4
"16763",3
"16764",6
"16765",4
"16766",1
"16767",2
"16768",8
"16769",6
"16770",2
"16771",7
"16772",4
"16773",3
"16775",6
"16777",3
"16778",2
"16779",5
"16780",4
"16781",6
"16782",4
"16783",6
"16784",4
"16786",2
"16787",6
"16789",4
"16790",1
"16791",4
"16792",6
"16793",4
"16794",8
"16795",2
"16796",2
"16797",4
"16798",6
"16799",3
"16800",2
"16801",10
"16802",7
"16803",7
"16804",10
"16805",2
"16806",6
"16807",10
"16808",4
"16809",7
"16810",4
"16811",3
"16812",3
"16813",4
"16814",7
"16815",2
"16816",7
"16818",6
"16819",7
"16820",4
"16821",5
"16824",6
"16825",6
"16828",5
"16829",8
"16831",8
"16833",4
"16834",8
"16835",10
"16836",7
"16837",6
"16840",3
"16841",3
"16843",5
"16844",5
"16845",8
"16846",7
"16847",5
"16849",7
"16851",9
"16853",2
"16854",8
"16857",8
"16858",6
"16859",1
"16861",3
"16862",7
"16863",3
"16864",5
"16865",3
"16866",1
"16867",4
"16868",5
"16869",4
"16870",1
"16872",5
"16873",4
"16876",4
"16877",5
"16878",5
"16879",10
"16880",8
"16881",3
"16882",3
"16883",1
"16886",8
"16887",7
"16888",2
"16890",7
"16891",2
"16892",2
"16893",7
"16894",4
"16896",2
"16898",2
"16899",8
"16900",6
"16901",2
"16903",8
"16904",8
"16905",7
"16906",2
"16907",3
"16910",3
"16911",3
"16912",2
"16913",2
"16914",2
"16915",3
"16916",5
"16917",2
"16918",2
"16919",2
"16920",2
"16921",3
"16922",5
"16923",8
"16924",3
"16925",2
"16926",2
"16927",4
"16928",3
"16929",2
"16930",8
"16931",4
"16932",2
"16933",4
"16934",2
"16935",10
"16936",10
"16937",5
"16938",3
"16940",6
"16941",10
"16942",4
"16943",2
"16944",6
"16945",6
"16946",2
"16948",4
"16950",3
"16951",5
"16952",10
"16953",3
"16954",5
"16956",3
"16959",6
"16960",10
"16962",8
"16963",1
"16964",4
"16965",10
"16966",7
"16967",3
"16968",4
"16972",4
"16974",6
"16977",10
"16978",8
"16980",10
"16981",10
"16982",3
"16983",10
"16984",2
"16987",4
"16988",3
"16989",4
"16991",6
"16992",3
"16993",1
"16994",2
"16995",6
"16997",1
"16998",1
"16999",1
"17001",7
"17002",3
"17003",1
"17004",1
"17005",1
"17006",1
"17007",1
"17008",10
"17009",1
"17010",1
"17011",1
"17012",3
"17013",1
"17014",1
"17015",1
"17016",6
"17017",6
"17018",1
"17019",1
"17020",1
"17021",1
"17022",1
"17023",1
"17024",1
"17025",1
"17026",2
"17027",2
"17028",2
"17029",1
"17030",6
"17031",1
"17032",1
"17033",2
"17034",2
"17035",2
"17036",1
"17037",1
"17038",5
"17039",1
"17041",7
"17042",1
"17043",2
"17044",7
"17045",1
"17046",1
"17047",1
"17048",6
"17049",2
"17050",7
"17051",5
"17052",8
"17053",4
"17054",5
"17055",7
"17056",2
"17057",2
"17058",1
"17059",10
"17060",5
"17061",1
"17062",5
"17063",3
"17064",4
"17065",5
"17066",2
"17067",2
"17068",2
"17069",2
"17070",5
"17071",2
"17072",4
"17073",7
"17074",6
"17075",4
"17076",2
"17077",4
"17078",5
"17079",4
"17080",5
"17081",2
"17082",2
"17083",7
"17084",5
"17086",5
"17087",2
"17088",10
"17089",10
"17090",3
"17091",1
"17092",1
"17093",2
"17095",2
"17096",5
"17097",7
"17098",3
"17099",6
"17100",1
"17101",3
"17102",8
"17104",8
"17105",8
"17106",2
"17107",1
"17109",1
"17110",8
"17111",8
"17112",9
"17115",10
"17116",3
"17117",2
"17118",10
"17119",4
"17120",7
"17121",3
"17122",10
"17123",3
"17124",4
"17125",7
"17126",2
"17127",3
"17128",4
"17130",2
"17131",2
"17132",2
"17133",5
"17134",2
"17135",2
"17136",3
"17137",9
"17138",3
"17139",3
"17140",9
"17141",3
"17142",2
"17143",3
"17144",2
"17145",2
"17146",4
"17147",3
"17148",3
"17149",2
"17150",6
"17151",7
"17153",3
"17154",6
"17155",3
"17156",3
"17157",8
"17158",2
"17160",9
"17161",3
"17163",2
"17164",3
"17165",4
"17166",2
"17167",5
"17168",2
"17169",10
"17170",3
"17171",7
"17172",6
"17173",3
"17174",6
"17175",4
"17176",3
"17177",5
"17178",4
"17179",7
"17180",2
"17181",3
"17182",3
"17183",6
"17184",2
"17185",2
"17186",8
"17187",2
"17188",4
"17189",3
"17190",6
"17191",3
"17192",8
"17193",3
"17194",4
"17195",9
"17196",4
"17197",3
"17199",4
"17200",1
"17201",7
"17202",2
"17203",4
"17204",2
"17205",3
"17206",7
"17207",3
"17208",7
"17209",10
"17210",7
"17212",3
"17213",2
"17215",2
"17216",3
"17219",3
"17220",3
"17221",3
"17222",3
"17223",7
"17224",3
"17225",7
"17226",4
"17227",4
"17229",2
"17230",9
"17231",6
"17232",8
"17233",4
"17234",4
"17235",8
"17236",4
"17237",4
"17238",8
"17239",4
"17240",4
"17241",8
"17242",4
"17243",4
"17244",8
"17245",4
"17246",4
"17247",8
"17248",4
"17249",4
"17250",4
"17251",4
"17252",4
"17253",8
"17254",4
"17255",4
"17256",4
"17257",4
"17258",4
"17259",8
"17260",4
"17261",4
"17262",8
"17263",4
"17264",4
"17265",8
"17266",4
"17267",4
"17268",8
"17269",4
"17270",4
"17271",8
"17272",2
"17273",4
"17274",8
"17275",4
"17276",4
"17277",8
"17278",4
"17279",4
"17280",8
"17281",4
"17282",4
"17283",4
"17284",4
"17285",4
"17286",8
"17287",4
"17288",4
"17289",4
"17290",8
"17291",4
"17292",8
"17293",4
"17294",8
"17297",8
"17298",6
"17299",10
"17300",10
"17301",7
"17302",8
"17303",10
"17306",5
"17307",10
"17308",8
"17309",8
"17310",3
"17311",7
"17312",10
"17316",10
"17317",3
"17318",3
"17320",6
"17321",10
"17322",8
"17323",5
"17324",2
"17325",2
"17326",1
"17327",5
"17328",5
"17329",8
"17330",5
"17331",10
"17332",4
"17333",8
"17334",10
"17335",10
"17336",2
"17337",9
"17338",10
"17339",2
"17340",8
"17342",4
"17343",6
"17344",5
"17345",4
"17346",8
"17348",1
"17349",10
"17350",5
"17352",1
"17353",9
"17354",4
"17355",2
"17356",2
"17357",5
"17358",2
"17359",2
"17360",2
"17361",9
"17362",7
"17363",2
"17364",3
"17365",3
"17366",4
"17367",2
"17368",2
"17369",4
"17370",5
"17371",5
"17372",7
"17373",4
"17374",10
"17376",7
"17377",7
"17378",3
"17379",7
"17380",3
"17381",2
"17382",3
"17383",4
"17384",7
"17385",3
"17386",1
"17387",7
"17388",2
"17389",5
"17390",2
"17391",4
"17392",4
"17393",3
"17394",3
"17395",5
"17396",7
"17398",3
"17400",2
"17402",10
"17404",3
"17405",2
"17406",10
"17407",2
"17410",1
"17415",5
"17416",1
"17418",6
"17419",10
"17421",2
"17422",1
"17424",2
"17425",10
"17426",3
"17427",2
"17428",6
"17429",5
"17430",8
"17432",3
"17433",7
"17434",8
"17435",9
"17436",10
"17438",4
"17439",1
"17440",7
"17441",3
"17444",2
"17445",3
"17446",8
"17447",3
"17448",3
"17449",1
"17451",2
"17452",7
"17453",8
"17456",10
"17457",3
"17458",4
"17459",10
"17461",2
"17462",4
"17463",2
"17464",3
"17465",9
"17466",8
"17467",8
"17468",4
"17469",2
"17470",1
"17471",9
"17472",6
"17474",3
"17475",9
"17476",7
"17477",6
"17478",1
"17480",5
"17482",2
"17484",3
"17485",9
"17486",3
"17487",3
"17488",4
"17489",6
"17490",5
"17491",5
"17492",3
"17493",5
"17495",1
"17496",3
"17498",2
"17499",3
"17501",6
"17502",10
"17503",1
"17504",6
"17505",5
"17506",4
"17507",6
"17508",4
"17509",4
"17510",4
"17511",10
"17512",3
"17513",1
"17514",4
"17515",2
"17516",2
"17517",1
"17519",4
"17520",4
"17521",10
"17522",4
"17523",6
"17524",5
"17525",3
"17526",2
"17527",3
"17528",4
"17529",1
"17530",4
"17531",4
"17532",9
"17533",2
"17534",5
"17535",2
"17536",2
"17537",4
"17538",8
"17539",3
"17540",6
"17541",6
"17542",3
"17545",4
"17546",4
"17547",7
"17548",4
"17549",10
"17550",4
"17552",4
"17553",10
"17557",2
"17558",3
"17559",2
"17562",4
"17563",3
"17564",6
"17565",4
"17566",4
"17567",7
"17568",4
"17569",10
"17570",7
"17571",10
"17573",5
"17574",2
"17575",7
"17576",4
"17577",5
"17578",5
"17580",4
"17582",6
"17584",3
"17585",10
"17586",4
"17587",8
"17588",8
"17589",4
"17591",1
"17592",10
"17594",10
"17596",7
"17597",8
"17599",4
"17600",7
"17601",4
"17602",10
"17603",10
"17604",7
"17605",4
"17606",4
"17607",4
"17608",3
"17609",1
"17610",4
"17611",3
"17612",4
"17613",4
"17614",1
"17616",4
"17618",2
"17620",1
"17621",7
"17623",2
"17624",2
"17625",4
"17626",3
"17627",9
"17629",4
"17632",5
"17633",9
"17634",3
"17635",7
"17636",4
"17637",6
"17638",2
"17639",8
"17640",2
"17642",4
"17644",3
"17645",6
"17646",3
"17648",4
"17650",8
"17651",2
"17652",8
"17653",4
"17654",2
"17655",7
"17660",5
"17663",7
"17664",9
"17665",5
"17668",7
"17672",7
"17674",7
"17684",5
"17686",3
"17689",4
"17691",4
"17694",7
"17695",2
"17698",5
"17699",5
"17702",8
"17707",4
"17709",3
"17711",8
"17712",8
"17713",5
"17714",1
"17715",10
"17716",4
"17717",5
"17718",7
"17719",10
"17720",10
"17721",5
"17722",2
"17724",2
"17725",10
"17726",9
"17727",5
"17728",1
"17729",5
"17730",8
"17731",9
"17732",10
"17734",9
"17735",6
"17736",5
"17737",1
"17738",7
"17739",10
"17740",5
"17741",3
"17743",7
"17744",5
"17746",5
"17747",6
"17748",1
"17749",8
"17750",9
"17751",5
"17752",1
"17754",8
"17755",1
"17756",1
"17757",1
"17758",5
"17759",7
"17760",2
"17762",3
"17763",6
"17764",7
"17765",7
"17766",10
"17767",3
"17768",4
"17769",2
"17770",8
"17772",10
"17773",9
"17774",3
"17775",6
"17777",6
"17778",1
"17779",7
"17780",10
"17782",1
"17783",1
"17784",8
"17785",6
"17786",7
"17787",4
"17788",5
"17789",4
"17790",9
"17791",10
"17792",6
"17793",9
"17794",5
"17797",9
"17798",7
"17799",3
"17800",8
"17801",6
"17802",3
"17803",10
"17804",4
"17805",1
"17807",6
"17808",3
"17809",7
"17810",4
"17811",7
"17812",7
"17813",10
"17814",3
"17815",9
"17816",9
"17817",6
"17818",3
"17819",2
"17820",4
"17821",9
"17822",4
"17823",3
"17824",6
"17825",3
"17826",7
"17827",4
"17828",4
"17830",4
"17832",4
"17833",10
"17834",4
"17835",4
"17836",4
"17837",1
"17838",8
"17839",4
"17840",4
"17841",10
"17842",9
"17843",10
"17844",4
"17845",5
"17846",1
"17847",10
"17848",5
"17849",6
"17850",3
"17851",1
"17852",7
"17853",3
"17854",7
"17855",4
"17856",3
"17857",9
"17858",7
"17859",6
"17860",5
"17861",5
"17862",7
"17864",9
"17865",9
"17866",4
"17867",10
"17868",1
"17869",1
"17870",4
"17871",4
"17872",10
"17873",6
"17874",6
"17875",5
"17876",2
"17877",5
"17878",4
"17879",8
"17880",9
"17881",6
"17882",7
"17883",3
"17884",7
"17885",10
"17886",3
"17887",6
"17888",4
"17889",4
"17890",7
"17891",3
"17892",4
"17893",6
"17894",5
"17895",8
"17896",3
"17897",2
"17898",6
"17899",8
"17900",9
"17901",7
"17902",3
"17903",7
"17904",2
"17905",10
"17906",2
"17907",7
"17908",6
"17909",9
"17910",9
"17911",3
"17912",10
"17913",8
"17914",1
"17915",7
"17916",2
"17917",3
"17918",3
"17919",4
"17921",2
"17922",5
"17923",7
"17924",3
"17925",9
"17926",5
"17927",7
"17929",3
"17930",7
"17931",5
"17932",2
"17933",1
"17934",7
"17935",7
"17936",3
"17937",5
"17938",3
"17939",1
"17940",5
"17941",3
"17942",2
"17943",3
"17945",5
"17946",2
"17947",3
"17948",7
"17949",7
"17950",5
"17951",9
"17952",1
"17953",5
"17954",3
"17955",7
"17956",8
"17957",10
"17958",7
"17960",1
"17961",8
"17962",9
"17963",10
"17964",4
"17965",2
"17967",1
"17968",8
"17970",6
"17971",8
"17972",7
"17973",10
"17974",3
"17975",3
"17977",1
"17978",3
"17979",8
"17980",6
"17981",9
"17982",6
"17983",6
"17984",2
"17985",7
"17986",1
"17987",1
"17988",7
"17989",5
"17990",5
"17991",8
"17992",9
"17993",9
"17994",5
"17995",7
"17996",2
"17997",2
"17999",5
"18000",7
"18001",3
"18002",9
"18003",10
"18004",3
"18005",5
"18006",9
"18007",8
"18008",9
"18009",7
"18010",8
"18011",8
"18012",5
"18013",2
"18014",8
"18015",7
"18017",10
"18018",7
"18020",8
"18022",2
"18023",10
"18024",6
"18025",7
"18026",7
"18027",5
"18029",8
"18030",10
"18031",8
"18032",10
"18033",10
"18034",7
"18035",8
"18036",8
"18038",5
"18039",7
"18040",8
"18041",3
"18043",10
"18044",5
"18045",9
"18046",8
"18050",10
"18052",2
"18053",10
"18054",8
"18055",8
"18056",2
"18058",7
"18060",3
"18061",10
"18062",8
"18065",3
"18067",2
"18068",2
"18069",10
"18070",7
"18071",7
"18072",4
"18073",8
"18074",10
"18076",10
"18077",8
"18078",7
"18079",10
"18080",4
"18081",8
"18082",8
"18083",10
"18084",2
"18085",3
"18086",1
"18087",1
"18088",9
"18089",10
"18090",7
"18091",3
"18092",9
"18093",3
"18094",7
"18095",9
"18096",3
"18097",3
"18098",3
"18099",5
"18101",1
"18102",3
"18103",3
"18104",3
"18105",6
"18107",3
"18108",8
"18109",10
"18110",4
"18111",7
"18112",8
"18113",5
"18116",2
"18117",8
"18118",8
"18120",2
"18121",2
"18122",8
"18123",10
"18124",10
"18125",6
"18128",4
"18129",8
"18132",3
"18133",4
"18134",10
"18135",8
"18137",8
"18143",8
"18144",9
"18146",10
"18147",1
"18148",4
"18149",10
"18150",4
"18152",5
"18153",6
"18160",10
"18162",9
"18163",4
"18165",2
"18168",4
"18169",4
"18170",5
"18171",4
"18172",10
"18173",7
"18174",4
"18175",4
"18176",10
"18177",2
"18178",4
"18179",4
"18180",8
"18181",4
"18182",2
"18183",5
"18184",4
"18187",5
"18188",2
"18190",5
"18191",10
"18192",2
"18193",7
"18194",7
"18195",7
"18196",4
"18197",5
"18198",4
"18200",2
"18202",7
"18203",7
"18206",7
"18207",4
"18208",2
"18209",5
"18210",4
"18211",7
"18212",5
"18215",7
"18216",3
"18217",2
"18218",5
"18220",7
"18221",4
"18222",4
"18223",10
"18224",7
"18225",8
"18227",10
"18228",2
"18229",5
"18230",4
"18231",7
"18232",2
"18233",8
"18234",8
"18235",1
"18236",3
"18237",7
"18238",3
"18239",6
"18240",6
"18241",5
"18242",2
"18243",8
"18244",8
"18245",9
"18246",3
"18247",10
"18248",7
"18249",8
"18252",1
"18253",8
"18254",8
"18255",1
"18256",7
"18257",5
"18258",7
"18260",9
"18261",8
"18262",3
"18263",8
"18264",6
"18267",3
"18269",5
"18270",3
"18272",5
"18273",7
"18274",8
"18275",5
"18276",6
"18277",5
"18278",3
"18279",6
"18280",8
"18281",3
"18282",5
"18283",9
"18285",5
"18286",8
"18287",7
"18288",8
"18289",7
"18290",9
"18291",8
"18293",4
"18294",8
"18295",5
"18296",5
"18297",1
"18298",1
"18299",1
"18300",1
"18301",1
"18302",4
"18303",1
"18304",1
"18305",1
"18306",1
"18308",1
"18309",1
"18310",1
"18311",1
"18312",1
"18313",1
"18314",1
"18315",1
"18316",1
"18317",1
"18318",1
"18319",1
"18320",1
"18321",1
"18322",6
"18323",1
"18324",1
"18325",8
"18326",1
"18327",1
"18328",2
"18329",1
"18330",1
"18331",1
"18332",1
"18333",1
"18334",5
"18335",1
"18337",5
"18338",6
"18339",1
"18340",1
"18341",1
"18343",5
"18345",1
"18346",3
"18347",1
"18348",5
"18349",1
"18350",1
"18352",4
"18353",7
"18355",3
"18356",3
"18357",6
"18358",7
"18359",10
"18360",4
"18361",3
"18362",3
"18364",4
"18365",7
"18366",9
"18368",4
"18370",3
"18371",6
"18372",3
"18373",7
"18374",4
"18375",1
"18376",7
"18377",7
"18378",10
"18379",3
"18380",2
"18381",7
"18383",9
"18384",2
"18385",3
"18387",9
"18388",2
"18391",7
"18392",7
"18393",7
"18394",7
"18395",5
"18396",4
"18397",10
"18398",5
"18399",6
"18400",9
"18401",3
"18402",6
"18403",4
"18404",2
"18405",10
"18406",1
"18408",7
"18409",7
"18410",2
"18411",1
"18412",1
"18413",1
"18414",5
"18415",5
"18416",1
"18417",5
"18418",3
"18419",1
"18420",5
"18421",3
"18422",1
"18423",5
"18424",3
"18425",1
"18426",5
"18427",3
"18428",1
"18429",5
"18430",2
"18431",8
"18432",2
"18433",1
"18434",6
"18435",3
"18436",5
"18437",10
"18438",1
"18439",3
"18440",8
"18441",1
"18442",2
"18443",7
"18444",9
"18445",3
"18446",5
"18447",1
